customer_id,age,account_age_months,total_purchases,avg_order_value,days_since_last_purchase,cart_abandonment_rate,product_reviews_count,avg_review_rating,email_opens,bounce_rate,customer_segment,device_type,country,has_promo_code,high_value_purchase
666,36,4,9,43.14277420652954,18.0,0.3656417997750937,3,3.9535311041235834,3,0.24918245820858892,Bronze,Tablet,India,0,1
667,31,35,8,82.27799577208354,35.0,0.034011209254917074,1,1.1537715721233384,6,0.476345633833454,Silver,Desktop,Canada,0,0
668,53,29,11,25.471680768196922,13.0,0.5315030828643044,1,,10,0.4720979613044051,Platinum,Desktop,India,1,1
669,3,8,13,317.2655012952316,4.0,0.5848170808863692,4,1.7860500183335404,3,0.21289046396157726,Silver,Desktop,India,0,1
670,48,9,9,35.28156854986738,11.0,0.2522307548315975,1,2.8983505565122707,4,0.03562040381488171,Platinum,Mobile,UK,1,1
671,49,15,5,379.663134519304,34.0,0.9398797509579124,1,2.4171533888737824,1,0.04810012612631251,Platinum,Tablet,Germany,0,0
672,10,0,10,83.65064426195843,44.0,0.6104542371697033,4,3.4712068360595225,8,0.16247341816804176,Bronze,Mobile,UK,1,0
673,30,5,7,251.4851209333202,57.0,0.1759636533705432,6,3.262976388073634,3,0.36705531201783453,Bronze,Desktop,Canada,0,0
674,30,4,9,35.84577260680981,0.0,0.7212568590350434,4,2.723417545362823,3,0.568466239373672,Gold,Desktop,USA,1,0
675,18,5,5,8.497618044443419,19.0,0.49913955363422924,5,4.069642216765764,5,0.07976151571973916,Bronze,Desktop,Canada,0,0
676,25,32,8,12.446359193969645,9.0,0.4732340454203948,1,1.0592210028547728,6,0.37098113464880383,Silver,Mobile,India,0,1
677,21,6,5,870.3395670443749,34.0,0.8345332627840525,4,4.463041892343501,4,0.18140442698584414,Gold,Mobile,Germany,1,1
678,56,4,7,43.924473268281176,8.0,0.1381797984582429,3,1.0118018467979253,3,0.19267558438310756,Silver,Desktop,UK,1,0
679,46,14,6,335.42207879017417,25.0,0.4909867381721712,3,2.808063814576077,8,0.283630106081762,Bronze,Mobile,India,1,1
680,50,40,11,18.96684501718001,37.0,0.7807630546162803,3,4.525385898359097,4,0.21252983811003548,Silver,Mobile,USA,0,1
681,43,5,8,111.56704028289823,44.0,0.66038843885921,4,2.6719883140965646,3,0.6074886336663443,Gold,Mobile,USA,0,0
682,21,1,9,136.74100490988116,9.0,0.00541365745253275,3,4.022680278404517,5,0.4551858908452262,Silver,Desktop,USA,0,0
683,28,8,11,2707.2656339080563,2.0,0.7874505921442762,2,2.6117107298456066,7,0.3167097673569182,Bronze,Desktop,Canada,0,1
684,40,27,13,61.47124555206306,7.0,0.9446719148357704,3,4.403699254099397,3,0.25344893903425353,Silver,Desktop,USA,1,0
685,20,16,14,38.33940970169945,27.0,0.7046688348417696,5,4.996920656601846,5,0.15629640506988102,Platinum,Mobile,Germany,1,1
686,43,33,11,137.156187502337,1.0,0.8759009248945573,0,4.593174409145536,3,0.18407218272823844,Platinum,Mobile,Canada,1,1
687,32,64,12,29.674405174768484,5.0,0.36081171896117314,0,1.2229981437883288,5,0.1603772775453223,Bronze,Desktop,India,0,0
688,30,31,5,147.15585558252107,161.0,0.3506031457915222,2,1.59302474076903,4,0.25043503902857817,Gold,Mobile,India,0,0
689,43,18,9,84.42080318585373,14.0,0.32086453005382476,4,3.1674236883027143,3,0.0325502627407236,Platinum,Mobile,India,0,1
690,40,13,8,36.430954612479425,20.0,0.7349694269510021,6,4.846405324057892,4,0.20543292087695741,Bronze,Mobile,USA,0,0
691,30,0,4,162.92023424740444,0.0,0.9420659566545672,4,2.6252975202776354,6,0.1314246608095795,Gold,Mobile,UK,0,1
692,48,83,7,102.51259234969604,,0.8854007713128079,0,2.1081675485226805,5,0.04975465476494556,Bronze,Mobile,Canada,0,1
693,22,9,5,224.16547949301327,11.0,0.15021390072313368,2,4.859915850358951,3,0.29383478675946034,Gold,Mobile,Canada,1,1
694,42,3,15,653.8932086561277,22.0,0.626107734984534,1,3.8351429492210216,6,0.28255908244992356,Platinum,Mobile,Germany,0,1
695,42,21,8,49.305138528013735,22.0,0.9959582795273278,5,4.0817400776312365,4,0.36344893232550357,Platinum,Tablet,India,0,1
696,31,6,8,54.93717982839249,102.0,0.2953684174458593,4,1.4429563926604727,2,0.14781993971191432,Platinum,Mobile,USA,1,0
697,38,17,10,17.907562264200333,9.0,0.6347847930149039,3,2.0502464133792024,6,0.5810265649952057,Silver,Desktop,USA,0,0
698,19,17,7,168.21389086227245,25.0,0.9066238302153232,2,3.014500690303483,4,0.5670144672219055,Platinum,Mobile,USA,0,1
699,46,11,9,41.52510329556287,14.0,0.8995481401108271,3,,4,0.15838878931889663,Gold,Mobile,USA,0,1
700,32,36,10,136.2693688040508,16.0,0.3214752822265887,1,2.389141208247839,8,0.48308265356350594,Gold,Desktop,USA,0,1
701,28,6,11,364.5150589838523,1.0,0.09392491493193567,4,1.8170790692847816,3,0.5503153088986018,Platinum,Tablet,India,0,1
702,47,11,3,39.59575354314032,34.0,0.6460089590708924,1,2.7486210642999485,1,0.6908766425496289,Platinum,Desktop,India,1,0
703,26,15,10,50.9508086996002,6.0,0.9469674980767966,4,2.6971907098994796,6,0.2269675510407753,Silver,Mobile,Canada,0,0
704,18,21,9,304.11782205352097,18.0,0.5079837278591283,3,4.491877907710732,5,0.30879486876462103,Platinum,Desktop,Germany,0,1
705,16,30,8,210.37831290887186,17.0,0.4577073946350565,7,4.7350620873206575,5,0.12903380283965,Gold,Tablet,USA,0,1
706,42,10,4,185.26371475070582,18.0,0.8639484072972977,2,1.6752584792205134,7,0.3542101258425931,Gold,Tablet,UK,1,1
707,19,20,8,56.27980463725835,14.0,0.42459667907424603,3,2.11797271662058,3,0.39397956909790866,Silver,Desktop,Canada,0,0
708,56,3,8,16.066180025744153,8.0,0.6809287043329337,5,4.144098398779494,7,0.4353470437831142,Bronze,Desktop,Germany,1,0
709,10,53,4,38.31338626197366,17.0,0.3886423577382374,3,1.9801952715368456,3,0.4157727386577083,Bronze,Desktop,Canada,1,0
710,55,9,8,26.80593671323479,1.0,0.3771374928732564,2,2.0585780197401604,4,0.13900698950238444,Gold,Mobile,India,0,1
711,37,26,5,180.8839339828825,8.0,0.187807565341498,1,3.706563877522052,1,0.26657257978133875,Platinum,Mobile,Canada,0,1
712,33,0,5,126.6498059086217,46.0,0.08845167030280865,1,3.043334292647222,1,0.23468753737749437,Platinum,Mobile,India,0,0
713,28,4,8,43.88882317060156,55.0,0.8851606759140292,2,3.814420242313165,7,0.12447702831978824,Bronze,Mobile,USA,0,0
714,39,13,10,53.8686871757041,37.0,0.18121982423608385,3,1.2903399497061452,2,0.6052562364924876,Gold,Desktop,India,0,0
715,34,42,5,159.29846654966855,30.0,0.062218402186168476,0,3.0168187823500165,8,0.2920973363388263,Silver,Desktop,India,1,1
716,48,14,9,61.36272952126531,,0.582308108953288,6,3.691384506324031,1,0.3086412383996701,Gold,Desktop,UK,0,0
717,36,53,6,44.81863217429304,4.0,0.5459967483081921,0,2.897636372162434,5,0.5297915916078597,Bronze,Mobile,UK,1,0
718,36,13,8,967.1072069238339,22.0,0.5677567033058917,1,1.511265573525277,6,0.45488597014347987,Silver,Mobile,Canada,0,1
719,30,13,12,46.54646059724306,3.0,0.4681048881004888,5,1.535547028143304,9,0.2567220359567323,Silver,Desktop,USA,0,0
720,34,2,10,200.8116923954801,45.0,0.14193635221813483,2,3.3519986138284654,6,0.42390944089697513,Gold,Desktop,USA,1,1
721,38,32,4,144.18407938420972,22.0,0.020914833099567764,2,1.576177649806322,8,0.12036962230660765,Bronze,Desktop,India,0,1
722,14,5,10,14.47022199393718,49.0,0.04641392722443005,2,2.215061101949272,7,0.15094400110987502,Gold,Desktop,Canada,0,0
723,18,45,12,39.85338478756554,48.0,0.9431471458353586,3,2.764720301457187,4,0.34681519050864074,Silver,Desktop,Canada,1,0
724,43,48,6,240.5543491708506,18.0,0.5318542587261903,7,3.3732662241473643,3,0.36213900304935154,Platinum,Desktop,USA,0,1
725,37,57,8,76.87806973902322,20.0,0.39972093548330023,4,2.061245466462464,5,0.18572906058643376,Silver,Mobile,Canada,1,0
726,32,14,4,15.519115236422302,0.0,0.410831816156799,3,2.620989315865699,4,0.26990013075592467,Gold,Mobile,Germany,0,0
727,35,22,10,144.5153650675403,,0.6521953481916019,2,2.4713002239670954,6,0.16872467152105494,Platinum,Tablet,Germany,0,1
728,39,30,8,44.75639886037389,33.0,0.37666277759418176,1,1.3882792898800673,2,0.1132004929461243,Bronze,Mobile,Canada,0,0
729,28,2,12,151.87694347772023,7.0,0.7964590664844106,1,4.215042454289984,7,0.2258405916621995,Gold,Mobile,UK,0,1
730,25,18,9,2264.998983217671,129.0,0.2599429172686947,3,3.969542831700029,5,0.19405212362292118,Silver,Mobile,Canada,1,1
731,37,0,4,142.44085828308053,110.0,0.3672591294815536,10,4.136513688926754,4,0.6206701410437798,Silver,Mobile,Germany,0,0
732,23,13,7,187.65545955719642,9.0,0.9349968156907507,2,1.5892987909990093,4,0.22304733622152612,Bronze,Desktop,Canada,0,1
733,39,3,6,66.36743936057158,37.0,0.2602836741979576,2,3.07018250922694,3,0.337436127674499,Bronze,Desktop,UK,1,0
734,14,4,10,23.48812115946908,0.0,0.6615858973776735,3,2.321040591288991,5,0.3289342774779511,Platinum,Mobile,Canada,0,0
735,47,9,10,307.5722145779425,32.0,0.36456727612317996,2,2.393990329167605,5,0.33475702443399363,Platinum,Tablet,India,0,0
736,40,11,13,43.510089634863654,29.0,0.47119711405159337,0,1.263222328016417,8,0.21399934371209758,Bronze,Mobile,Canada,1,0
737,38,19,11,68.37327000611384,51.0,0.045188286048121196,8,4.783349925880229,7,0.7892832489255872,Platinum,Mobile,UK,0,1
738,46,1,16,774.4635861212222,10.0,0.16723389000681144,3,4.758797639411533,3,0.20200517393711642,Platinum,Desktop,Germany,0,0
739,54,14,6,60.02437258926929,63.0,0.10191278415858662,3,2.633268464421797,1,0.1478863691104205,Gold,Mobile,Canada,0,0
740,47,4,9,386.9880283942232,58.0,0.8447151477310042,4,4.417717672197641,2,0.31909401284238265,Silver,Desktop,Germany,1,0
741,12,17,16,143.30478725669025,33.0,0.9616912582224874,3,2.3204367266183556,6,0.33023362961372693,Gold,Mobile,Germany,0,1
742,19,20,9,46.35321961638855,19.0,0.06797461431296348,2,3.2376677218598466,8,0.18112467286421421,Gold,Mobile,Germany,1,1
743,27,16,7,135.59720675085845,28.0,0.07684577019424743,2,3.978421113102059,7,0.15975376289152207,Platinum,Desktop,Canada,0,1
744,35,26,3,38.10305188095731,39.0,0.5521689419865595,3,3.0922564427971433,4,0.20205114864721668,Bronze,Tablet,Germany,0,0
745,41,8,3,266.5788656813271,110.0,0.5040349247756386,4,1.6552348656171048,8,0.2363876743079141,Bronze,Desktop,Germany,0,0
746,26,28,6,402.02432390177336,3.0,0.6505721327794468,1,2.5161415385864854,3,0.26139758638821653,Platinum,Mobile,USA,0,1
747,37,11,4,95.46966515795334,11.0,0.7368058354965477,3,4.038014120827112,5,0.0713712544896832,Gold,Desktop,UK,1,1
748,25,13,15,450.77652743595274,45.0,0.7972194656894259,2,4.123452754534304,6,0.1741872575977822,Bronze,Tablet,USA,1,1
749,27,20,11,109.08075689211361,15.0,0.14908338024503998,4,2.351651507173003,3,0.39317476744716934,Platinum,Mobile,Canada,1,1
750,18,0,9,269.7284514780769,33.0,0.03783572923748413,3,3.161902247821964,2,0.3294117801960793,Platinum,Desktop,UK,0,1
751,23,21,5,3107.0714871148525,4.0,0.889158872664231,3,1.8284721834499265,6,0.22115532956569345,Silver,Mobile,Canada,0,1
752,18,19,13,1754.850408523077,37.0,0.46954089371378105,5,2.0043356484309824,3,0.11270632811784967,Silver,Desktop,UK,0,1
753,23,7,8,72.30819029205652,33.0,0.9712443265209896,2,1.5792451684589728,4,0.18190503294025948,Silver,Desktop,Canada,0,0
754,47,1,4,128.02249918173916,26.0,0.5327694852023365,4,2.751689811944884,3,0.2858392119185666,Silver,Mobile,India,1,0
755,23,1,10,25.41279596988045,43.0,0.5100273755007387,1,3.879540818269675,6,0.3437301211915914,Silver,Desktop,USA,0,0
756,66,51,11,234.71563803931238,63.0,0.622979358912807,4,4.516744684340811,4,0.1598947613800966,Bronze,Mobile,India,1,1
757,40,23,6,143.60408572919374,53.0,0.17014398154237875,2,3.178796524695881,8,0.6374411169003704,Platinum,Mobile,USA,0,1
758,37,2,11,35.55843418630377,4.0,0.2540405050386362,2,3.6081403044338867,5,0.1490081373044488,Gold,Desktop,Canada,0,0
759,24,8,7,373.9859350584389,40.0,0.905806459723717,2,2.067288994464543,3,0.06066837534100489,Bronze,Mobile,USA,1,1
760,43,17,4,65.44882034741282,17.0,0.21232774998883686,1,1.808250732521961,3,0.12579185895776598,Gold,Desktop,Canada,0,0
761,28,36,5,48.17838187750339,12.0,0.23297083198334556,3,2.5828200049177195,6,0.4457780445816959,Silver,Mobile,Canada,1,0
762,36,0,6,145.3864795310526,63.0,0.5099841626808433,3,3.2356371305942857,4,0.17019081557930643,Platinum,Desktop,Canada,1,0
763,65,5,6,51.517046647725806,24.0,0.6411513535561527,2,1.134247314897872,4,0.18886867333640953,Bronze,Mobile,Canada,0,0
764,33,44,9,86.65931983724663,20.0,0.0009038666147412888,4,1.3684057369367526,4,0.5761818651671731,Bronze,Desktop,Canada,0,0
765,48,0,8,731.7953184658719,46.0,0.456781190591003,5,3.523080045975146,4,0.23223971181031444,Gold,Desktop,Canada,0,1
766,26,4,7,43.05069148608743,24.0,0.3990131255607414,3,1.7972391700731114,8,0.15595705987429598,Bronze,Mobile,India,0,0
767,34,63,8,202.44968351559078,58.0,0.8656191925432217,3,2.8134337085520724,4,0.331433982246864,Bronze,Mobile,Canada,0,0
768,56,19,10,44.692290091318895,3.0,0.8396974670366248,3,4.746063243074822,1,0.27270673640768445,Gold,Mobile,USA,0,1
769,27,6,9,27.999039097561717,44.0,0.9059234520086369,2,4.450421175229962,8,0.15094475094354928,Bronze,Desktop,Canada,0,0
770,56,1,7,81.62544712154708,5.0,0.8420506104869651,1,1.2548195268469797,8,0.5393589297055158,Silver,Mobile,Canada,0,0
771,43,0,9,2255.9177170069493,7.0,0.7867113636571794,7,1.2348318502839626,6,0.14659530414468494,Platinum,Mobile,Canada,1,1
772,28,5,16,229.97046154625565,5.0,0.8590049607907662,4,1.5809964583870113,4,0.0853519408497012,Silver,Mobile,USA,0,1
773,42,42,5,156.72037428587905,8.0,0.1748065244338488,1,1.465616633461412,4,0.467623208471867,Bronze,Mobile,Germany,0,0
774,46,10,7,47.96816589942011,39.0,0.3408490916843163,4,2.0152629964875755,9,0.05722663257704979,Bronze,Mobile,USA,0,0
775,42,25,12,56.74119325990926,31.0,0.6836183249699443,5,2.488267358251133,5,0.08844621762464872,Bronze,Desktop,Canada,1,0
776,16,50,8,15.177701257507765,7.0,0.9231309585678324,5,1.331770032326284,7,0.12571142881717295,Platinum,Mobile,UK,0,1
777,26,10,8,775.9151570783614,9.0,0.6669087660239568,1,2.8420833215920065,5,0.4977302080531597,Gold,Mobile,UK,0,1
778,32,4,8,124.29938433418037,3.0,0.20794890441100888,3,3.119299206647896,4,0.15537989290822823,Bronze,Mobile,Canada,0,1
779,34,14,15,111.98209893908664,16.0,0.9446650638195561,2,3.646381607220856,2,0.41468641329086586,Bronze,Mobile,UK,1,1
780,42,47,7,114.9637705173581,14.0,0.7603418039333262,1,2.625356618550265,5,0.18843579337715452,Silver,Desktop,India,0,1
781,37,32,7,1105.6396974821337,4.0,0.7165437561544412,3,2.183579024729067,3,0.45181921658624286,Gold,Mobile,UK,1,1
782,18,1,7,128.94688963404428,53.0,0.76250661731113,4,3.5727186377634683,4,0.42785351073849126,Bronze,Tablet,Canada,1,1
783,39,23,6,71.44733390512278,57.0,0.6591446908495096,5,4.644784682999558,4,0.3215748577763347,Platinum,Tablet,Germany,0,0
784,42,16,7,779.7191941695207,3.0,0.022112583761142557,3,2.5859650857717407,4,0.1923230944155765,Silver,Mobile,UK,1,1
785,41,47,8,77.04686457675525,9.0,0.25361825963934304,4,2.1737475551962353,3,0.23362816231635086,Silver,Desktop,UK,0,0
786,47,2,13,11.82361822468316,39.0,0.9565718399596519,4,3.870877907431926,4,0.3776676494853507,Bronze,Tablet,Germany,0,0
787,45,15,10,597.8793619494182,61.0,0.2886042800899101,4,4.509096495491718,4,0.16483225391544656,Gold,Desktop,UK,0,1
788,40,42,9,71.51793301466715,2.0,0.7716264844886526,2,4.839206454234292,4,0.10790920800435652,Gold,Tablet,UK,0,1
789,34,10,10,127.73610418437518,69.0,0.4244839704091298,6,1.880583471623992,8,0.3795142514239472,Gold,Desktop,Canada,1,1
790,15,13,7,241.37087540625484,1.0,0.9075277158512304,1,2.211089316424031,2,0.6150887602452666,Silver,Desktop,Germany,0,1
791,40,1,5,29.90534786716578,30.0,0.557669054576704,3,4.623443396579855,4,0.28009814508976577,Platinum,Desktop,India,0,0
792,37,6,11,68.69590437836031,,0.6318859968545918,2,2.0799622794011654,4,0.2173101263200636,Bronze,Mobile,UK,0,0
793,38,7,11,34.07009226485847,,0.23962516750207696,3,2.382388655018452,6,0.28319694832824027,Gold,Mobile,India,0,1
794,19,58,12,342.5634407436947,13.0,0.057523406443117264,2,,7,0.22743381911161553,Platinum,Desktop,UK,0,1
795,22,6,7,419.4328842421777,31.0,0.7565562934849605,3,3.2725496981517366,4,0.18779055227089136,Platinum,Mobile,USA,0,0
796,47,12,7,943.8002486403182,6.0,0.06764328949737264,2,4.511406915285582,5,0.09989121909561025,Gold,Mobile,Germany,0,1
797,34,22,10,137.25520691595753,11.0,0.7217981913191236,5,3.447394313959532,6,0.20147037090825146,Platinum,Desktop,India,0,1
798,43,3,5,844.1710932365033,41.0,0.5554928619618247,2,2.955519127259212,8,0.44294130876942,Bronze,Mobile,Germany,0,0
799,35,13,12,39.1937375745065,108.0,0.8200237129568554,4,1.2957898043973581,6,0.17900658387467022,Silver,Desktop,USA,0,0
800,35,26,10,116.64442323831183,145.0,0.20577308947418138,3,4.900105603514337,3,0.41812076218824795,Bronze,Desktop,USA,0,0
801,46,40,15,25.204360784663752,49.0,0.5415296219335746,1,2.6892641282600858,5,0.38935499383453137,Platinum,Mobile,Canada,0,1
802,28,19,8,179.11013387731762,56.0,0.6141713873506498,5,3.290318823400501,3,0.21622661680236274,Platinum,Mobile,Canada,0,1
803,36,22,14,126.68356034381958,104.0,0.07429779332681508,2,3.0081148782323783,1,0.601808652503973,Gold,Desktop,India,1,1
804,29,2,16,4.7369045258795595,1.0,0.738940683875285,1,3.95186236716496,6,0.20562323166486818,Platinum,Desktop,Germany,0,0
805,29,58,5,340.8793042885191,5.0,0.3890294352144792,5,3.5858043631985073,1,0.12608925865140758,Silver,Tablet,USA,1,1
806,31,2,12,251.24285710318392,1.0,0.12891408937917825,2,2.3706818326253685,8,0.4269693251611365,Silver,Tablet,UK,0,1
807,37,29,11,46.21156096762849,20.0,0.38706493329050873,3,3.0801713305139824,3,0.06931584394548394,Platinum,Mobile,UK,1,1
808,29,6,9,126.14870751062797,95.0,0.09830148571663955,2,4.304149935296914,3,0.23439804519250454,Platinum,Mobile,Germany,0,1
809,50,54,3,14.991897833050373,26.0,0.8879958730374661,2,3.5338220222094052,5,0.28643050782350327,Platinum,Mobile,Germany,0,1
810,24,25,15,35.720880052336,24.0,0.45675990071564243,1,4.818354120334799,5,0.17881769922770804,Silver,Mobile,UK,0,0
811,32,28,3,667.0702190220383,52.0,0.13802806205380302,4,4.015777577928395,4,0.3430855485901503,Gold,Mobile,India,0,1
812,29,4,6,22.528568563936272,79.0,0.2520956777277602,3,2.940759234604255,2,0.37381064159075106,Platinum,Desktop,India,0,0
813,52,11,5,91.0542589546552,35.0,0.7246491033662454,1,4.228042709319869,9,0.0858819900570551,Silver,Tablet,USA,0,0
814,37,19,14,16.850271983277814,67.0,0.7860881671751591,2,2.7687609224691507,8,0.18794861658329287,Silver,Mobile,USA,0,0
815,47,29,9,135.03503511586092,5.0,0.041316395167162456,4,1.852756840670501,6,0.10753637230349776,Platinum,Mobile,India,1,1
816,17,2,17,176.84862247049293,20.0,0.05988020739054556,4,3.518836716317773,6,0.012599252322913732,Platinum,Tablet,USA,0,1
817,38,65,8,214.6387236760554,13.0,0.9171851712224569,1,2.4155780775078974,6,0.11888355047176306,Silver,Mobile,Germany,1,1
818,45,44,4,157.83983310526185,12.0,0.330982227889448,7,1.099450534462922,3,0.6668647695901534,Bronze,Mobile,India,0,1
819,35,6,13,498.7987203157153,7.0,0.19332386746836805,4,1.8562988984886504,5,0.21037659871974798,Platinum,Mobile,USA,0,1
820,47,34,13,46.30111650846162,67.0,0.12305763170323791,0,1.6683140834080437,7,0.46156244128025753,Platinum,Mobile,USA,0,1
821,28,14,9,25.28144184574818,17.0,0.47595747808411504,7,4.179462461806649,3,0.15739063052244498,Gold,Mobile,Germany,1,1
822,51,12,6,44.49570797907423,22.0,0.7710526944379391,4,3.9068593687502267,9,0.45734297412326663,Bronze,Mobile,India,0,0
823,62,7,6,17.895029994678346,9.0,0.5211177675544634,4,3.458096274212126,7,0.062353846198131425,Silver,Tablet,Germany,0,0
824,30,17,8,98.94217916103602,98.0,0.020673679623888552,3,4.737322418858708,5,0.373626375162752,Bronze,Desktop,Canada,0,1
825,29,26,5,76.1308844818702,28.0,0.48390496599414956,7,1.7124360310025617,8,0.14167035138131334,Platinum,Mobile,Canada,0,0
826,52,10,8,159.65972158165462,0.0,0.31165707722893754,3,1.6527814464131212,3,0.34663919789571546,Silver,Mobile,India,0,1
827,53,19,9,12.942419279536189,9.0,0.6828591701719823,5,4.636335261690205,7,0.32589830952164284,Silver,Desktop,UK,1,1
828,28,24,13,88.6224445843332,220.0,0.5235089683929264,6,,9,0.4047980356844094,Gold,Mobile,USA,0,1
829,29,24,5,386.5947699577651,110.0,0.9653371499344201,2,3.2304048291900975,4,0.07586340793371027,Silver,Mobile,UK,1,1
830,31,1,8,178.8728708021829,23.0,0.5981641540368875,6,3.959574864467565,3,0.16224363120653743,Platinum,Tablet,UK,0,1
831,18,39,7,9.25678641598793,24.0,0.6324809661065655,4,2.126685246207226,5,0.07611542716468075,Gold,Mobile,Canada,0,1
832,23,12,9,88.7611675707639,69.0,0.5202307733585855,5,3.379536415184245,9,0.08584673570580913,Gold,Mobile,USA,0,0
833,22,6,11,37.36259414790681,36.0,0.3110054872914795,1,,2,0.3146146053884359,Gold,Desktop,India,1,0
834,25,5,3,91.41725648907662,80.0,0.6306031579174604,2,2.2278897220596754,7,0.047699994572798055,Gold,Desktop,India,0,0
835,34,13,11,57.00940152777276,19.0,0.3329116332384875,1,4.5052464586579015,3,0.38464039195469535,Platinum,Mobile,India,0,1
836,37,43,9,725.7137772718045,111.0,0.7173481476344775,3,1.6426470693776904,4,0.37216337186584164,Gold,Mobile,Canada,0,1
837,53,9,5,99.76883093601887,23.0,0.23684643730412136,0,1.0715484336194847,7,0.3044093194753372,Bronze,Mobile,Germany,0,0
838,23,27,6,131.64520426877098,31.0,0.36766136831172136,3,2.4364139460486056,1,0.07533724466544092,Gold,Mobile,UK,1,1
839,46,2,6,85.38100645743421,2.0,0.5836483265428065,3,1.7936183040933913,7,0.2974113584206308,Bronze,Mobile,USA,0,0
840,32,12,4,159.06942452248805,28.0,0.6284917023884552,4,4.244115796310863,2,0.5680468700634114,Platinum,Desktop,UK,0,0
841,34,95,3,69.38964139858652,43.0,0.6686128612581496,2,1.5065367864464525,2,0.5856641231499888,Bronze,Desktop,Germany,1,0
842,43,29,7,227.74381418061563,17.0,0.7003164687135485,4,4.749955549260054,7,0.3090669022116622,Bronze,Desktop,Canada,0,1
843,21,4,2,56.24344048134874,20.0,0.31830637722377364,3,1.6701501768476517,8,0.34398487658068266,Gold,Desktop,UK,1,0
844,39,13,9,469.5355656643445,14.0,0.8925764076347728,3,,5,0.48804218648793074,Gold,Desktop,Germany,0,1
845,36,5,6,163.32409113970687,104.0,0.029933608254474553,5,1.6735093001249193,7,0.15782618089985456,Bronze,Desktop,USA,0,0
846,40,10,4,74.95824764291163,19.0,0.18842993801833352,1,1.1917553809357089,6,0.1431699525127361,Platinum,Mobile,USA,0,0
847,38,30,12,247.2772550792542,4.0,0.07014081956761054,6,2.951390483084111,3,0.20182332136500583,Bronze,Mobile,Canada,0,1
848,64,29,4,162.655758585226,0.0,0.6715369723857042,6,2.4254742822494464,4,0.35288005704904035,Platinum,Desktop,India,0,1
849,27,5,7,242.93117710457065,44.0,0.2736652364752271,7,3.3913431293970615,5,0.1123250711275842,Bronze,Mobile,Canada,0,0
850,28,51,9,99.77250601147873,23.0,0.19915350725387082,3,3.562879899960136,6,0.3258097067033856,Silver,Desktop,USA,1,1
851,27,17,6,67.39525930379745,0.0,0.4806674875736381,0,,2,0.07480157791157976,Gold,Mobile,USA,0,1
852,28,9,8,105.88265143875506,14.0,0.619047521747136,4,4.810871564819647,2,0.431666412852861,Bronze,Tablet,Canada,0,1
853,27,13,7,49.3801276879976,73.0,0.619246089253789,4,2.9799038018341704,2,0.002162497022067446,Gold,Mobile,Germany,0,1
854,49,18,8,291.54500164158753,88.0,0.5574525294462371,1,1.8346698097467526,3,0.1996863422749939,Platinum,Tablet,USA,1,1
855,52,16,9,524.803641962466,1.0,0.9919863600197273,3,1.9890708720518173,5,0.03171535402135858,Platinum,Mobile,Germany,1,1
856,28,13,8,180.3401918514576,3.0,0.8602147771551125,5,1.39877991949511,5,0.11993618059503822,Bronze,Tablet,Canada,0,1
857,25,14,8,493.63142338298394,0.0,0.23886020511652073,5,2.1194920664036325,6,0.4774153565788147,Gold,Mobile,USA,1,1
858,40,3,8,348.0121717065666,60.0,0.7587162596515795,4,4.645549018677036,7,0.36724097956694296,Platinum,Tablet,UK,0,1
859,28,33,8,65.24163928004225,2.0,0.5692972219797887,2,,5,0.3821600582679305,Gold,Desktop,Canada,0,1
860,42,15,7,245.41508475206282,3.0,0.0705190488424079,2,3.5180824509702644,3,0.2537098298552451,Bronze,Mobile,India,0,1
861,37,2,12,19.306482621856986,7.0,0.04958108492272184,3,4.9249733785315275,1,0.31432347550152445,Silver,Tablet,Canada,1,0
862,16,29,10,112.53705392104905,74.0,0.7996190528452413,2,1.4269452368896212,5,0.13460644433264546,Platinum,Mobile,India,0,1
863,53,53,4,21.78397857008485,34.0,0.5449906896759358,4,4.101511382054184,4,0.2846701313195917,Gold,Mobile,Germany,1,0
864,56,58,10,78.9182822267516,28.0,0.5713248888545308,3,3.7987615959380654,5,0.1877485767823937,Platinum,Desktop,India,1,1
865,27,9,9,15.996440753982862,46.0,0.33626905487276426,3,4.276160468620102,3,0.41342857268068756,Bronze,Mobile,USA,0,0
866,30,2,7,334.67665717256614,35.0,0.9303480711250127,3,1.5486777777135012,4,0.14519581842090276,Gold,Mobile,India,0,0
867,38,14,8,56.04410896614488,41.0,0.7133477822503708,5,3.0071228723398913,7,0.352026952552073,Gold,Desktop,USA,1,0
868,39,2,12,267.09036959552316,2.0,0.9277724952392585,1,3.5280033083442612,3,0.1793802613987702,Gold,Desktop,UK,0,1
869,42,54,4,82.21808127826915,26.0,0.09926725741591202,0,4.040335393668746,6,0.32251544230125795,Gold,Desktop,UK,1,0
870,59,4,6,9.84490736883763,41.0,0.5837293493614354,4,3.850528598552412,5,0.2855816673224891,Platinum,Desktop,India,0,0
871,32,5,9,50.35034438387502,25.0,0.6375272498276152,3,3.2838655820201,8,0.2368331842446566,Silver,Tablet,UK,1,0
872,25,10,10,47.61491301811864,0.0,0.12599332275927766,4,2.8766712637978724,5,0.5099078150677564,Platinum,Desktop,USA,0,0
873,18,9,17,88.43492782507718,7.0,0.34626498810368045,2,4.766861404243976,6,0.2879616815678529,Bronze,Desktop,India,0,0
